fat,len,wid,slat,slon
0,0.4,30,45.27,-97.2
0,1.4,110,35.4772,-96.2666
0,1.2,50,34.62,-82.73
0,2.1,300,32.704,-89.3982
0,0.5,10,39.8812,-100.247
0,7.3,1000,35.2857,-94.117
0,10.0,100,32.83,-81.17
0,0.1,23,36.8,-97.52
0,0.1,30,34.53,-103.48
0,3.52,730,46.4449,-93.9158
0,2.22,50,44.5368,-93.8098
0,5.27,100,32.3701,-92.8346
0,1.2,200,35.2963,-84.3049
0,0.5,50,35.43,-101.25
0,3.15,40,34.0,-102.05
0,29.28,880,31.194,-90.8942
0,0.1,30,43.75,-88.77
0,0.1,25,39.23,-104.62
0,3.5,50,40.83,-85.55
0,1.0,110,38.6,-98.03
0,1.46,100,32.9638,-90.6077
0,0.1,20,44.9,-93.75
0,1.0,800,36.13,-86.83
0,3.0,25,47.9,-96.53
0,4.35,30,39.9137,-84.6889
0,0.01,15,46.42,-100.64
0,0.19,50,31.31,-82.86
0,0.71,30,32.146,-97.1435
0,3.5,50,41.35,-83.12
0,0.3,25,36.32,-93.73
0,1.38,120,31.77,-97.58
0,3.3,100,33.2035,-86.8627
0,0.0,0,0.0,0.0
0,0.1,50,40.58,-102.47
0,0.34,90,37.0438,-88.204
0,0.07,10,44.85,-98.5395
0,2.31,150,37.1887,-77.6428
0,3.5,100,33.53,-91.1
0,8.0,200,45.95,-97.62
0,0.1,20,26.63,-97.8
0,8.64,175,34.44,-92.69
0,4.08,150,47.11,-98.31
0,2.12,120,42.7849,-92.6323
0,17.03,100,27.4,-81.78
0,1.0,45,37.35,-120.43
0,1.24,120,41.78,-76.8
0,12.0,100,32.32,-99.67
0,0.3,30,42.3,-92.57
0,6.0,500,35.19,-98.0031
0,0.42,30,42.562,-89.011
1,48.3,0,33.18,-95.17
0,1.0,150,33.43,-80.03
0,0.7,20,38.33,-108.88
0,0.2,20,40.72,-98.05
0,30.8,300,39.9,-91.08
0,0.1,0,40.75,-103.22
0,1.29,50,44.7987,-92.7831
0,2.59,75,35.647,-81.787
0,0.1,10,41.6,-91.95
0,0.1,20,41.0537,-98.9299
0,1.1,0,35.28,-99.13
0,1.3,100,41.0,-79.22
0,1.0,20,41.97,-99.27
0,12.0,25,43.4709,-112.7636
0,0.24,25,41.22,-89.28
0,0.1,30,42.05,-104.35
0,0.2,30,33.15,-99.55
0,0.1,25,36.37,-99.43
0,0.2,50,39.8184,-88.88
0,0.5,25,38.89,-100.34
0,3.0,200,32.65,-89.53
0,0.2,60,38.12,-97.73
0,0.25,10,39.18,-100.67
0,5.5,500,42.76,-97.51
0,0.1,10,42.18,-97.78
0,2.59,150,41.518,-93.6736
0,5.22,880,42.8679,-88.5031
0,2.0,0,38.3,-97.67
0,0.1,25,31.12,-90.07
0,0.1,10,34.62,-78.75
0,6.0,100,35.37,-80.22
0,0.01,50,40.83,-103.77
0,0.2,30,39.08,-102.87
0,5.6,50,32.47,-95.17
0,0.5,50,37.28,-76.4
0,0.5,50,32.1,-96.72
0,0.1,10,35.57,-90.05
0,0.7,50,37.5,-77.43
0,1.39,50,35.16,-100.65
0,0.5,30,47.88,-101.5
0,9.0,50,30.97,-83.82
0,6.63,350,32.6301,-94.3715
0,2.0,200,36.7398,-76.5827
0,0.18,70,32.6266,-94.5798
0,0.5,40,47.8366,-97.1083
0,4.0,100,35.15,-84.9
0,0.5,50,35.63,-75.48
0,0.01,50,39.77,-103.72
0,0.1,73,45.03,-89.48
0,0.1,20,36.12,-99.38
0,9.84,200,39.48,-98.2
0,7.5,60,35.0,-84.92
0,0.5,25,40.98,-87.68
0,8.5,150,32.05,-93.7
0,3.5,125,40.32,-98.63
0,0.1,30,27.5,-81.78
0,12.0,200,39.07,-97.02
0,7.0,100,40.63,-90.17
0,2.0,50,38.82,-97.6
0,3.75,250,35.312,-97.48
0,0.2,10,44.65,-119.15
0,0.2,25,35.22,-98.6
0,3.0,500,36.9149,-93.0654
0,0.1,50,39.12,-103.7
0,1.86,200,39.7071,-86.0971
0,0.1,20,32.23,-80.93
0,0.25,25,41.17,-104.166
0,6.0,880,33.52,-99.31
0,3.87,200,32.8667,-97.4199
0,6.31,75,42.08,-103.73
0,0.52,25,36.1966,-102.65
0,0.1,20,34.2,-97.48
0,0.2,30,32.39,-97.12
0,0.56,25,37.16,-119.81
0,0.1,30,30.63,-87.03
0,5.0,20,43.42,-85.8
0,0.5,10,40.07,-102.22
0,1.5,120,34.97,-87.47
0,0.2,20,31.13,-90.45
0,1.57,200,41.2702,-81.7612
0,1.0,30,31.09,-97.98
0,1.0,50,31.05,-89.75
0,0.05,20,37.573,-88.2832
0,1.5,150,31.33,-85.6
0,4.5,50,28.97,-82.5
0,2.0,10,29.78,-82.17
0,1.8,300,35.4028,-95.8673
0,27.0,25,43.88,-105.25
0,0.1,50,34.35,-98.3
0,0.4,40,43.97,-88.38
0,0.3,20,35.72,-98.85
0,6.0,25,45.92,-92.6
0,20.0,200,39.93,-91.83
0,11.0,40,33.7,-91.23
0,0.76,150,35.9538,-78.9347
0,0.5,25,47.62,-97.9
0,0.2,10,35.78,-79.37
1,19.04,300,33.79,-80.5
0,13.0,100,35.07,-92.02
0,30.86,860,31.9483,-85.1537
0,1.5,25,35.92,-99.97
0,0.05,25,38.7525,-95.2659
0,0.1,25,44.98,-90.08
0,0.1,20,40.02,-88.68
0,0.3,50,43.02,-85.57
0,1.0,200,37.9377,-86.1042
0,0.5,100,38.08,-92.3
0,7.71,200,32.84,-87.27
0,5.5,50,40.42,-80.07
4,19.7,300,39.32,-92.48
0,1.7,100,41.53,-88.1
0,1.0,0,34.82,-92.1
0,0.3,30,36.52,-90.27
0,0.6,70,33.64,-103.35
0,0.1,25,33.7288,-97.7267
0,1.68,200,41.5884,-78.7435
0,13.46,100,35.4,-81.618
0,0.5,50,43.56,-98.92
0,1.5,100,38.5,-77.15
0,2.29,75,34.7437,-85.6186
0,9.0,25,44.13,-105.48
0,2.0,350,36.295,-93.704
0,12.0,220,36.98,-95.3
0,0.2,50,39.13,-100.9
0,4.0,100,46.98,-97.67
0,0.1,50,36.0936,-95.3985
0,0.43,30,32.675,-80.0055
0,0.19,30,36.7284,-87.1841
0,0.1,20,30.35,-87.32
0,0.1,25,42.08,-92.4
0,0.25,50,44.17,-97.73
1,18.6,210,42.52,-92.45
0,0.1,10,29.47,-81.13
0,0.2,50,38.88,-95.38
0,15.5,650,35.4898,-96.4835
0,0.25,25,45.27,-95.3594
0,0.82,75,30.515,-93.0837
0,0.02,20,47.36,-98.54
0,26.56,264,42.0805,-96.3861
0,1.0,110,39.02,-98.42
0,7.25,450,35.458,-96.795
0,0.1,50,33.75,-100.8
0,1.9,500,40.2632,-98.9848
0,0.45,50,43.34,-88.07
0,0.1,10,37.43,-105.88
0,2.13,10,45.2766,-103.693
0,12.0,100,46.17,-95.33
0,1.87,50,33.1905,-89.7622
0,5.0,75,38.45,-87.22
0,0.2,10,42.57,-97.98
0,0.1,50,35.0405,-94.355
0,0.07,1,38.2809,-114.045
0,0.52,100,37.2772,-93.4429
0,0.2,50,38.68,-97.28
0,0.1,20,37.57,-100.72
0,0.1,30,30.28,-87.68
0,3.0,100,40.85,-95.32
0,9.0,400,36.59,-98.6997
0,3.3,25,40.78,-81.55
0,14.0,440,36.12,-86.03
0,0.1,13,30.53,-101.12
0,1.25,75,38.2951,-97.789
0,1.0,45,43.25,-111.7931
0,0.21,50,33.222,-95.2278
0,6.64,264,42.246,-98.092
0,4.93,300,40.4411,-77.1084
0,1.5,250,34.548,-94.7109
0,2.61,300,30.3006,-103.775
0,0.66,75,37.5329,-97.3928
0,1.91,50,30.65,-88.76
0,1.0,50,48.2,-99.1
0,1.51,75,40.188,-78.5841
0,4.93,400,41.4189,-86.6409
0,0.1,10,29.77,-92.97
0,6.46,200,34.5742,-88.5334
0,0.1,0,42.15,-95.6
0,0.37,100,35.4707,-77.9517
0,0.1,25,35.67,-101.08
0,0.3,10,45.27,-83.72
0,4.58,100,40.9301,-75.251
0,0.2,25,47.88,-95.02
0,0.08,25,40.1757,-95.1212
0,30.5,970,42.92,-73.77
0,1.4,273,31.17,-97.47
0,0.08,40,40.134,-86.6956
0,1.7,50,38.4185,-100.2717
0,11.85,50,41.5543,-86.0496
0,7.0,400,43.13,-96.97
0,1.54,125,46.865,-89.3182
0,0.3,100,42.58,-75.85
0,5.0,440,44.47,-93.43
0,0.3,50,38.23,-78.18
0,6.0,100,43.78,-93.98
0,0.25,100,41.2438,-86.8235
0,0.11,20,47.8593,-108.4338
0,4.24,250,37.4076,-90.2227
0,0.48,75,39.0164,-85.7424
0,0.1,25,39.32,-76.58
1,0.8,30,30.9,-96.87
0,0.1,10,44.48,-89.55
0,1.98,75,35.4,-86.2739
0,0.8,120,33.77,-86.0
0,3.5,100,39.93,-84.2
0,0.2,30,42.45,-97.5
0,0.51,17,42.3847,-89.9481
0,2.6,400,44.97,-101.01
0,0.5,25,41.2,-90.58
0,0.2,30,35.32,-86.52
0,3.81,100,32.3869,-94.1053
0,4.5,50,33.65,-86.35
0,2.87,50,42.272,-94.1476
0,2.3,100,35.33,-95.65
0,0.01,20,32.72,-93.8347
0,7.94,1000,30.8495,-93.4594
0,0.1,20,34.83,-82.81
0,5.0,20,30.38,-88.62
0,1.0,110,37.32,-95.27
0,0.1,30,39.28,-83.92
0,1.64,150,37.0578,-93.3205
0,8.0,75,31.75,-90.97
0,0.95,35,42.7036,-94.3504
0,0.1,50,33.12,-101.72
0,1.2,75,34.695,-99.575
0,0.01,20,40.4725,-93.04
0,2.0,220,37.02,-91.68
0,0.1,50,43.33,-95.79
0,0.3,100,37.06,-84.8
0,1.0,440,35.43,-87.3
0,0.11,10,39.0993,-91.1096
0,0.1,15,28.569,-81.2689
0,0.2,25,37.92,-92.6
0,2.0,20,40.53,-90.9
0,0.2,50,38.3,-101.75
0,2.0,50,46.6,-96.97
0,1.02,50,38.2345,-98.2205
0,0.1,30,42.79,-92.23
0,2.07,200,39.8011,-75.0983
0,2.78,20,30.03,-94.35
0,1.25,150,32.8022,-89.0136
0,1.41,60,48.92,-103.3
0,1.25,50,43.628,-95.65
0,0.1,80,42.08,-71.47
0,1.0,10,35.27,-85.75
0,0.3,50,37.2,-98.23
0,0.01,25,39.99,-104.61
0,2.17,200,36.9858,-87.1818
0,9.44,60,27.9086,-81.9827
0,2.2,200,39.33,-77.63
0,3.0,200,36.48,-93.62
0,6.0,200,33.48,-93.07
0,0.8,250,32.85,-90.42
0,2.76,25,46.7971,-99.2611
0,16.18,440,41.14,-96.28
2,18.0,880,48.6597,-105.002
0,5.0,40,42.2,-97.85
0,0.1,10,44.95,-95.62
0,0.1,20,29.95,-90.1
0,0.1,30,36.3899,-99.4107
0,0.1,20,38.12,-102.18
0,0.17,30,33.3577,-79.6514
0,0.88,60,24.9879,-80.5511
0,1.03,40,36.899,-87.4826
0,0.3,40,40.08,-89.75
0,0.2,50,28.0701,-80.5584
0,8.4,100,39.9001,-99.6932
0,0.3,30,33.82,-90.53
0,3.53,200,32.014,-90.9729
0,1.46,100,31.9643,-84.1736
0,0.01,30,30.3871,-86.9909
0,1.07,40,34.3144,-88.7272
0,2.34,100,27.69,-97.38
0,0.2,15,38.5,-109.8
0,5.0,100,41.62,-94.1
0,0.2,50,44.78,-94.98
0,0.1,10,42.43,-91.68
0,0.2,50,36.52,-96.77
0,0.9,200,36.26,-80.36
0,0.5,50,32.33,-81.02
0,0.1,30,41.68,-103.93
0,1.29,400,35.32,-87.59
0,0.25,25,25.98,-80.13
0,13.6,600,33.0134,-92.0012
0,0.3,100,41.48,-79.78
0,0.6,50,38.2059,-83.9386
0,0.5,30,41.52,-86.28
0,0.5,50,43.05,-96.06
0,0.1,20,33.73,-101.75
0,0.44,50,41.57,-87.53
0,10.67,1200,37.3524,-94.7074
0,0.1,23,41.73,-90.98
0,12.08,150,36.4286,-89.1416
0,0.75,50,34.5355,-100.597
0,5.0,300,39.75,-79.65
0,1.2,75,41.53,-73.92
0,2.13,100,34.9,-92.11
0,1.0,25,41.17,-104.224
0,1.0,10,30.95,-92.18
0,0.1,10,40.87,-96.43
0,1.0,0,40.32,-99.3
0,1.71,200,37.356,-93.3902
0,1.0,200,35.25,-94.45
0,2.0,75,31.52,-91.72
0,4.0,75,46.2,-96.12
0,3.0,100,32.18,-86.02
0,0.1,10,39.96,-91.67
0,2.4,50,36.9901,-96.6708
0,5.0,400,35.386,-95.1402
0,0.6,200,32.4985,-102.105
0,0.9,150,37.8942,-85.7279
0,2.0,25,26.9,-99.23
0,0.25,100,41.82,-103.631
0,0.87,125,32.5212,-90.1607
0,4.0,220,40.47,-89.7
0,5.0,40,40.65,-88.13
0,7.75,50,40.3624,-90.7368
0,2.0,60,34.28,-83.15
0,11.4,200,38.9965,-88.929
0,0.1,10,34.02,-117.87
0,2.0,15,36.18,-97.96
0,3.0,40,43.97,-88.48
0,0.2,100,36.3,-87.68
0,0.15,50,30.0456,-93.2328
0,2.08,50,31.2,-95.18
0,0.54,50,40.58,-81.09
0,2.7,50,37.906,-100.0252
0,0.1,20,30.43,-97.62
0,0.1,0,39.45,-121.57
0,6.13,75,32.3481,-86.9096
0,0.13,40,40.6006,-84.2033
0,5.08,200,30.7,-87.36
0,0.1,50,42.53,-96.73
0,1.0,30,41.5,-95.45
0,0.23,30,44.9599,-90.6797
0,0.18,50,31.7206,-86.272
0,0.5,10,44.1423,-112.137
0,0.5,50,31.73,-99.33
0,0.1,30,33.5,-82.42
0,1.0,20,40.88,-88.33
0,6.3,300,39.52,-89.4
0,9.0,150,35.22,-91.82
0,2.35,50,34.9326,-107.6303
0,1.0,1,30.33,-81.6
0,6.11,700,42.7416,-78.8575
0,2.0,30,35.57,-81.72
0,0.98,50,43.2454,-88.0798
0,0.1,50,40.16,-103.21
0,0.1,30,34.17,-98.75
0,0.62,75,38.5011,-99.05
0,2.73,200,41.962,-86.092
0,0.2,50,40.0,-96.8
0,5.51,150,37.8963,-88.7778
0,2.63,250,33.2553,-89.7662
0,2.98,75,33.086,-94.691
0,0.5,50,39.75,-97.72
0,1.2,50,34.57,-93.27
0,0.1,23,34.9,-99.32
0,0.5,40,27.92,-82.8
0,0.1,75,36.1205,-94.3553
0,0.25,30,32.06,-98.36
0,5.0,800,42.53,-75.1
0,3.52,90,38.3493,-90.1548
0,8.0,50,34.23,-93.63
0,1.19,75,40.2937,-99.0621
0,1.3,300,32.924,-82.779
0,0.58,60,40.9977,-79.9056
0,3.5,100,42.78,-97.51
0,1.0,60,37.7473,-86.4204
0,0.19,50,34.5659,-90.2685
0,6.0,50,39.48,-98.1
0,0.25,30,46.8797,-102.338
0,3.29,25,39.13,-97.2
0,2.59,50,44.8051,-92.8079
0,0.2,25,41.65,-96.02
0,6.28,200,34.0896,-86.155
0,6.32,400,37.8744,-83.3714
0,2.0,30,35.172,-96.5344
0,0.88,350,37.76,-84.84
0,0.01,20,33.3151,-93.7549
0,0.15,20,44.98,-101.03
0,0.07,25,32.776,-100.2873
0,20.0,1000,35.7347,-96.5499
0,9.0,100,31.33,-90.25
0,0.75,50,35.75,-99.69
0,7.0,180,33.08,-94.75
0,1.8,150,37.44,-89.3
0,0.5,50,32.62,-99.8
0,0.4,20,37.4,-99.85
0,0.01,10,41.9,-92.08
0,4.98,40,39.37,-91.06
0,5.0,20,31.25,-90.45
0,0.59,50,37.16,-102.935
0,4.0,23,27.9,-82.03
0,0.42,10,31.8677,-106.76
0,7.0,100,43.5,-83.75
0,2.4,100,37.3006,-100.539
0,3.99,50,44.5479,-88.6628
0,0.59,50,28.1529,-81.8798
0,0.1,50,33.58,-101.05
0,0.1,50,32.48,-98.7
0,2.49,300,32.9578,-86.7844
0,0.58,100,37.4219,-93.5928
0,6.91,75,38.8707,-99.5589
0,0.5,150,34.8645,-97.0663
0,0.5,30,30.68,-91.42
0,3.0,200,45.45,-87.99
0,1.2,73,40.4,-73.98
0,6.03,100,38.09,-92.91
0,0.1,20,26.06,-97.59
0,1.0,25,47.58,-97.38
0,7.0,300,46.27,-96.88
0,1.0,75,38.72,-93.03
0,11.5,880,44.0372,-98.4032
0,11.1,300,33.32,-87.33
0,1.0,100,39.03,-104.68
0,1.0,50,35.0,-81.23
0,4.29,250,35.9616,-80.0785
0,0.5,30,40.92,-90.65
0,2.5,50,44.13,-94.1
0,14.0,100,31.72,-91.55
0,0.77,50,31.9366,-82.8165
0,0.91,10,30.75,-98.44
0,0.27,25,29.427,-94.9734
0,1.0,20,26.13,-80.13
0,1.0,50,37.72,-105.75
0,11.88,150,36.9363,-93.2845
0,16.0,880,41.1,-91.25
0,1.47,75,32.77,-89.25
0,0.17,20,30.2967,-85.7547
0,0.1,75,30.63,-81.52
0,4.0,40,27.27,-81.87
0,0.1,25,48.62,-99.36
0,0.1,0,34.8,-99.02
0,1.91,50,38.3426,-101.386
0,0.2,50,39.58,-88.43
0,6.03,50,31.6396,-93.4925
0,5.75,150,36.4798,-86.8111
0,1.64,200,30.9446,-92.1952
0,2.0,100,42.53,-98.97
0,8.5,300,39.25,-94.43
0,0.08,30,29.7716,-94.8364
0,0.2,50,31.17,-85.92
0,11.2,150,37.42,-88.05
0,0.45,40,37.0251,-88.543
0,5.6,150,39.01,-99.55
0,9.45,25,44.15,-72.0
0,0.2,10,27.78,-81.8
0,3.87,150,41.0,-94.36
0,18.38,100,37.4533,-93.8529
0,7.59,100,41.2794,-94.342
0,0.1,20,30.95,-88.58
0,0.1,30,40.53,-84.38
0,1.0,50,43.48,-96.88
0,5.0,150,35.58,-80.82
0,2.0,80,37.67,-77.28
0,0.1,50,43.63,-98.95
0,0.55,50,37.28,-84.6591
0,0.1,50,41.27,-82.3
0,6.2,800,32.3526,-86.8712
0,1.0,100,43.27,-99.52
0,9.2,950,38.5345,-99.4087
0,0.08,25,40.69,-91.3516
0,0.4,25,37.4,-94.1
0,1.5,50,28.02,-81.97
0,2.0,100,36.1126,-86.7099
0,2.0,50,39.62,-119.87
0,0.17,25,39.93,-96.42
0,1.0,50,44.13,-105.7
0,0.4,300,39.8865,-84.0468
0,0.2,20,35.24,-96.65
0,2.2,0,32.52,-94.62
0,0.2,30,29.9,-82.1
0,0.5,40,31.42,-85.33
0,1.87,300,33.6349,-88.6019
0,0.2,50,38.73,-89.67
0,0.2,20,34.72,-76.7
0,5.6,75,35.9154,-87.0422
0,0.2,50,36.38,-103.99
0,0.71,75,31.3198,-101.619
0,0.2,20,25.07,-80.47
0,3.81,200,38.0182,-79.0703
0,3.69,600,34.2237,-90.8935
0,0.1,200,44.43,-93.48
0,2.0,100,48.85,-96.42
0,3.67,40,39.0458,-90.5486
1,15.0,880,35.93,-97.95
0,1.0,20,30.41,-94.01
0,5.3,450,35.34,-94.4381
0,2.14,75,31.1151,-81.6027
0,6.0,120,38.48,-95.93
0,0.5,25,34.62,-92.77
0,0.1,3,44.87,-117.82
0,0.5,75,41.23,-103.67
0,7.0,500,34.82,-87.2
0,1.0,50,38.97,-86.08
0,0.2,30,42.03,-93.62
0,0.1,20,40.43,-101.16
0,0.5,50,47.87,-121.73
0,0.3,50,34.75,-77.42
0,0.1,25,39.71,-96.88
0,0.1,10,41.17,-104.77
0,0.2,50,38.0,-99.9
0,2.0,50,33.63,-103.2
0,1.2,20,33.64,-102.19
0,1.0,25,47.83,-99.12
0,5.41,200,40.5408,-84.5732
0,0.01,30,34.11,-101.2
0,1.71,25,38.1184,-99.9017
0,0.78,50,38.9632,-98.4691
0,0.5,75,38.58,-78.03
0,0.25,50,33.0015,-95.3288
0,3.19,75,41.7166,-88.1079
0,0.5,100,34.62,-95.04
0,23.0,100,38.44,-101.84
0,0.5,0,32.5,-86.45
0,4.0,100,38.2,-102.77
0,3.13,100,40.1898,-92.0639
0,6.26,125,37.1717,-89.5248
0,0.72,75,37.11,-97.13
0,0.2,20,35.5,-86.07
0,0.5,50,29.17,-97.2
0,1.78,200,41.4092,-91.0732
0,3.45,50,35.361,-86.823
0,0.2,50,40.33,-91.28
0,5.0,100,39.42,-89.28
0,0.25,50,38.0,-95.59
0,3.0,70,40.08,-90.27
0,0.5,80,39.28,-78.22
0,3.46,10,41.8415,-101.193
0,15.7,1500,36.4807,-100.1212
0,1.8,100,43.1711,-112.45
0,4.0,30,35.68,-81.87
0,0.23,100,36.578,-79.003
0,0.1,30,26.93,-81.32
0,12.0,440,38.68,-87.13
0,0.5,50,30.58,-101.2
0,4.0,100,35.92,-88.9
0,2.5,100,36.9964,-92.7143
0,0.1,10,29.47,-81.32
0,0.8,33,37.63,-78.4
0,0.63,100,36.0973,-87.1214
0,0.1,50,42.95,-96.95
2,0.5,75,37.55,-83.55
0,0.26,200,33.6978,-80.9298
0,0.36,50,38.3653,-102.831
0,10.52,400,33.36,-91.4
0,0.3,25,29.98,-90.23
0,0.1,40,39.1,-90.15
0,12.68,100,34.778,-82.085
0,1.0,50,36.35,-101.5
0,0.5,100,39.65,-76.27
0,4.1,175,47.33,-122.59
0,1.2,40,38.5,-89.53
0,21.23,880,32.4685,-88.8749
0,0.3,100,33.15,-84.68
0,0.01,7,43.27,-102.11
0,0.75,40,33.57,-101.89
0,0.1,50,30.42,-81.43
0,0.1,10,41.78,-104.35
0,1.2,200,35.43,-95.82
0,5.0,75,39.58,-86.6
0,2.0,50,42.05,-97.37
0,0.1,10,41.28,-103.73
0,0.01,20,40.7254,-99.2471
0,0.3,30,36.7,-77.2
0,0.69,30,34.0114,-100.284
0,9.6,120,43.7229,-93.03
0,0.32,120,32.2245,-83.2403
0,0.5,50,39.57,-95.23
0,0.1,20,36.92,-108.18
0,0.43,75,39.55,-104.6
0,2.4,50,46.2625,-85.7272
0,0.1,20,34.6,-81.2
0,7.03,200,32.49,-94.69
0,3.57,100,30.7928,-92.6769
0,10.76,75,41.5689,-91.7208
0,2.1,200,36.1233,-95.2282
0,1.5,10,25.98,-80.15
0,5.19,100,38.47,-98.5
0,1.62,125,37.7476,-79.74
0,7.19,150,34.7704,-87.152
0,5.77,250,39.7068,-83.7342
0,0.61,75,33.2625,-89.2957
0,30.0,20,29.2,-81.0
0,0.01,25,39.65,-104.11
0,0.13,50,28.5429,-81.2304
6,34.0,400,36.1133,-99.7837
0,16.0,125,37.13,-95.92
0,27.5,440,31.42,-94.93
0,9.55,200,34.0192,-81.3603
0,15.5,50,39.42,-101.25
0,2.3,840,41.87,-99.6
0,1.0,50,39.07,-95.08
0,2.07,40,42.1727,-93.6592
0,0.1,30,31.27,-98.65
0,9.08,100,47.62,-98.59
0,4.2,150,31.68,-97.45
0,4.0,30,31.75,-93.4
0,0.26,50,43.5365,-93.6631
0,0.4,30,34.27,-94.05
0,0.1,100,30.9895,-89.5605
0,10.86,300,32.1229,-90.6352
0,2.1,150,37.85,-86.63
0,0.5,50,37.55,-77.45
0,0.2,10,40.92,-90.15
0,1.0,150,46.55,-95.72
0,7.12,150,30.343,-93.442
0,0.94,200,42.4822,-97.0599
0,0.1,50,36.52,-104.72
0,3.65,50,44.604,-99.278
0,0.69,30,41.6579,-89.0466
0,30.78,200,34.137,-90.9843
0,0.58,50,33.1837,-95.5946
0,0.01,50,45.8369,-108.819
0,0.45,50,38.8508,-98.4784
0,0.51,30,35.8918,-75.6749
0,0.5,200,32.55,-101.05
0,0.5,30,30.6,-95.15
0,10.33,100,38.591,-97.71
0,0.5,25,47.83,-95.93
0,25.0,400,37.05,-89.35
0,0.3,50,45.83,-98.63
0,0.2,25,47.1,-96.05
0,0.3,30,27.35,-82.17
0,0.25,50,30.6695,-89.4527
0,9.23,900,40.5689,-87.0955
0,0.8,20,27.73,-82.75
0,2.8,133,35.2,-87.32
0,0.47,20,38.9617,-84.089
0,1.0,50,34.87,-84.37
0,0.1,10,48.15,-106.63
0,0.2,25,46.42,-96.87
0,0.3,0,28.8,-97.03
0,1.5,120,43.47,-91.07
0,0.3,40,42.57,-103.8
0,1.5,40,35.38,-97.53
0,0.1,50,41.75,-103.33
0,7.1,450,32.1,-87.77
0,0.47,50,36.338,-76.241
0,1.0,50,40.02,-94.27
0,0.1,30,37.43,-99.98
0,4.86,100,40.7732,-89.9174
0,1.0,30,40.73,-90.52
0,0.5,150,40.09,-82.79
0,1.0,0,30.1,-85.22
0,0.5,50,35.5,-76.98
0,0.1,40,42.35,-103.15
0,0.61,80,38.763,-75.165
0,6.2,150,35.92,-85.08
0,4.0,100,48.97,-98.8
0,1.41,200,32.2871,-89.5893
0,5.86,200,42.211,-88.948
0,0.49,100,32.0005,-88.4854
0,0.1,20,42.88,-89.27
0,0.1,50,39.23,-104.57
0,5.0,25,46.32,-96.93
0,3.83,200,36.6784,-93.578
0,5.0,150,31.77,-101.62
0,4.1,50,35.407,-97.707
0,1.0,100,32.9,-81.85
0,0.8,100,32.35,-89.13
0,0.1,10,40.47,-89.42
0,5.5,200,38.86,-99.61
0,0.7,50,31.4,-90.33
0,5.0,200,45.03,-89.72
0,0.06,10,30.1641,-92.0189
0,1.5,450,32.55,-99.3
0,0.3,40,38.62,-82.02
0,0.1,10,42.78,-106.52
0,0.15,20,41.1171,-88.8841
0,14.93,150,44.1327,-89.0045
0,0.1,80,38.58,-95.57
0,0.11,50,30.6218,-87.1148
0,0.64,25,42.9785,-88.2559
0,0.1,30,40.07,-104.23
0,5.18,100,34.3227,-78.3549
0,0.6,30,35.63,-91.18
0,0.22,30,38.51,-89.0
0,1.23,25,41.0479,-84.3071
0,0.1,10,33.33,-99.9
0,0.1,10,39.57,-102.1
0,0.1,30,35.47,-77.43
0,1.5,15,26.52,-80.03
0,0.09,50,31.97,-85.54
0,0.69,75,42.1956,-95.6493
0,0.8,80,18.3789,-67.0956
0,1.0,50,42.05,-92.9
0,0.1,30,42.25,-94.88
0,0.26,35,40.172,-99.2619
0,1.0,50,39.07,-77.35
0,9.54,300,37.0571,-87.5981
0,0.4,25,47.62,-97.28
0,1.25,30,35.0763,-96.3949
0,2.0,60,43.18,-83.87
0,0.1,40,37.4,-91.07
0,0.1,10,31.0,-98.21
0,4.0,300,39.72,-79.55
0,0.0,0,40.88,-82.42
0,9.31,1320,36.02,-101.66
0,19.2,5,26.63,-82.07
0,0.27,50,37.1309,-97.0716
0,0.1,25,34.73,-94.77
0,0.38,50,37.59,-95.47
0,2.0,100,46.67,-95.68
0,19.61,80,34.46,-80.83
0,0.1,20,39.3,-76.88
0,1.0,50,38.55,-122.73
0,0.5,40,27.8,-81.57
0,5.02,75,30.6,-90.23
0,0.3,40,40.6733,-100.1913
0,0.2,20,34.9066,-97.3133
0,0.3,50,37.15,-99.55
0,0.5,50,36.35,-76.26
0,1.37,50,33.238,-86.8363
1,4.0,50,29.55,-90.35
0,0.1,10,34.75,-76.53
0,1.0,30,29.05,-95.58
0,0.63,100,40.0311,-102.2326
0,4.47,300,33.1587,-96.3956
0,8.1,250,36.9,-85.82
0,1.55,70,43.0307,-90.6464
0,0.2,20,40.95,-87.15
0,1.0,50,32.85,-102.39
0,3.93,100,36.4351,-89.7013
0,0.1,30,30.43,-87.6
0,0.21,25,45.0629,-91.9894
0,0.1,23,36.58,-98.95
0,0.34,50,37.81,-98.02
0,1.0,23,46.38,-120.72
0,0.5,50,38.38,-101.8
0,0.1,10,33.32,-99.75
0,3.5,30,40.1,-88.55
1,3.5,100,33.27,-90.53
0,1.5,100,39.5,-75.92
0,0.48,100,34.2187,-92.2704
0,4.4,200,33.92,-86.52
0,2.51,200,33.0346,-89.2791
0,2.3,50,35.2899,-84.5504
0,1.9,150,38.5366,-99.4242
0,0.3,20,38.78,-102.3
0,3.89,50,35.5844,-86.6593
0,2.0,300,48.4,-105.18
0,0.5,75,37.48,-95.88
0,0.25,10,48.43,-109.23
0,0.5,50,34.95,-88.88
0,2.93,75,33.4971,-94.6687
0,0.1,20,44.78,-89.78
